tokens,labels,source
"['इस', 'सम्मेलन', 'का', 'उद्घाटन', 'प्रधानमंत्री', 'नरेंद्र', 'मोदी', 'ने', 'किया', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O']",naamapadam_hi
"['ब्लैकबेरी', 'ने', 'एंड्रायड', 'आधारित', 'स्मार्टफोन', 'पेश', 'किया', ',', 'कीमत', '62,990', 'रुपए']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['समकालीन', 'भारतीय', 'साहित्य', 'के', 'पुरोधा', 'माने', 'जाने', 'वाले', 'नागरकर', 'ने', 'मराठी', 'और', 'अंग्रेजी', 'में', 'सात', 'उपन्यास', 'लिखे', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['अधिकारियों', 'ने', 'कहा', 'कि', '1,496', 'प्रवेशों', 'को', 'मंजूरी', 'दी', 'गई', ',', 'जिसका', 'मतलब', 'है', 'कि', 'छात्रों', 'को', 'फीस', 'का', 'भुगतान', 'करना', 'बाकी', 'था', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['शहीद', 'होने', 'वाले', 'चार', 'जवानों', 'में', 'मोगा', 'जिले', 'के', 'कोट', 'इसा', 'खान', 'गांव', 'के', 'जयमाल', 'सिंह', ',', 'तरण', 'तारण', 'जिले', 'के', 'गंडीविंड', 'गांव', 'के', 'सुखविंदर', 'सिंह', ',', 'गुरदासपुर', 'जिले', 'के', 'दीनानगर', 'के', 'मनिंदर', 'सिंह', 'अत्री', 'और', 'रोपड़', 'जिले', 'के', 'नुरपूर', 'बेदी', 'क्षेत्र', 'के', 'राउली', 'गांव', 'के', 'कुलविंदर', 'सिंह', 'शामिल', 'हैं', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'B-ADDRESS', 'I-ADDRESS', 'I-ADDRESS', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'O', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O']",naamapadam_hi
"['राहत', 'और', 'बचाव', 'के', 'लिए', 'एनडीआरएफ', 'की', 'टीमों', 'को', 'भेजा', 'गया', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['सूत्रों', 'के', 'अनुसार', 'परिषद', 'में', 'अफ्रीकी', 'देशों', '-', 'आईवरी', 'कोस्ट', 'ऐंड', 'इक्वेटोरियल', 'गुएना', ',', 'डोमिनिकन', 'रिपब्लिक', ',', 'जर्मनी', ',', 'अमेरिका', ',', 'फ्रांस', 'और', 'रूस', 'ने', 'भारत', 'का', 'समर्थन', 'किया', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O']",naamapadam_hi
"['यादव', 'ने', 'कहा', 'कि', 'भाजपा', 'को', 'ना', 'तो', 'संविधान', 'की', 'परवाह', 'है', 'और', 'ना', 'ही', 'वह', 'देश', 'के', 'विभिन्न', 'संस्थानों', 'के', 'प्रति', 'सम्मान', 'रखती', 'है', '।']","['B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['प्रधानमंत्री', ',', 'मनमोहन', 'सिंह', ',', 'राज्यसभा', 'में']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'सचिन', 'है', 'और', 'मेरा', 'ईमेल', 'neha@test.in', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']",synthetic_hi
"['पुदुचेरी', 'में', '2', 'पॉजिटिव', 'मामले', 'संघशासित', 'प्रदेश', 'में', 'अब', 'कुल', '7', 'मामले', 'हैं', '।']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['""', 'यदि', 'यह', 'गोपनीय', 'है', ',', 'तो', 'कैसे', '(', 'पूर्व', 'रक्षा', 'मंत्री', ')', 'मनोहर', 'पर्रिकर', 'और', 'फिर', '(', 'रक्षा', 'राज्य', 'मंत्री', ')', 'सुभाष', 'भामरे', 'ने', 'विमानों', 'की', 'कीमत', 'उद्धृत', 'की', 'थी', ',', '""', '""', '।', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'राहुल', 'है', 'और', 'मेरा', 'मोबाइल', 'नंबर', '8899001122', 'है']","['O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'B-PHONE_NUM', 'O']",synthetic_hi
"['अनेकल', 'के', 'समीप', 'पटरी', 'पर', 'एक', 'बड़ा', 'पत्थर', 'गिरने', 'से', 'आज', 'बेंगलोर', '-', 'एर्नाकुलम', 'इंटर', 'सिटी', 'एक्सप्रेस', 'के', 'नौ', 'डिब्बे', 'पटरी', 'से', 'उतर', 'गए', 'जिससे', 'कम', 'से', 'कम', 'पांच', 'यात्री', 'मारे', 'गए', 'और', '60', 'से', 'अधिक', 'घायल', 'हो', 'गए', '।']","['B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['""', 'संयुक्त', 'राज्य', 'अमेरिका', 'के', 'राष्ट्रपति', 'बराक', 'ओबामा', 'ने', 'एक', 'बयान', 'में', 'कहा', ',', '""', '""', 'हम', 'पोप', 'शनौडा', 'III', 'को', 'गहरी', 'आस्था', ',', 'एक', 'महान', 'विश्वास', 'के', 'नेता', 'और', 'एकता', 'और', 'सामंजस्य', 'के', 'लिए', 'एक', 'वकील', 'के', 'रूप', 'में', 'याद', 'करेंगे', '.', '.', '.', '""', '""', '""']","['O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इस', 'मामले', 'में', 'सीबीआई', 'और', 'ईडी', 'ने', 'पूर्व', 'वित्त', 'मंत्री', 'पी', 'चिदंबरम', 'और', 'उनके', 'बेटे', 'कार्ति', 'को', 'आरोपित', 'बनाया', 'है', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['मेरा', 'नाम', 'सचिन', 'शर्मा', 'है', 'और', 'मेरा', 'ईमेल', 'sachin123@yahoo.com', 'है']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']",synthetic_hi
"['उन्होंने', 'महाराष्ट्र', 'में', 'भाजपा', 'के', 'निर्माण', 'में', 'महत्वपूर्ण', 'योगदान', 'दिया', '।']","['O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['पंजाब', '01', 'अतिरिक्त', 'पीठ']","['O', 'O', 'O', 'O']",naamapadam_hi
"['हरियाणा', 'लॉन', 'टेनिस', 'एसोसिएशन', 'के', 'प्रमुख', 'के', 'रूप', 'में', ',', 'राठौड़', 'ने', 'रुचिका', 'के', 'लिए', 'विशेष', 'प्रशिक्षण', 'प्राप्त', 'करने', 'का', 'वादा', 'किया', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['चाइल्ड', 'लाइन', 'का', 'विस्तार', '437', 'स्थानों', 'तक', 'किया', 'गया', 'है', 'और', '60', 'प्रमुख', 'स्टेशनों', 'पर', 'रेलवे', 'चाइल्ड', 'लाइन', 'कार्य', 'कर', 'रहा', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['अनिल', 'अंबानी', 'की', 'अगुवाई', 'वाले', 'रिलायंस', 'ग्रुप', 'की', 'कंपनी', 'का', 'यह', 'आईपीओ', ',', 'भारत', 'में', 'किसी', 'संपत्ति', 'प्रबंधन', 'कंपनी', '(', 'एएमसी', ')', 'का', 'पहला', 'सार्वजनिक', 'निर्गम', 'होगा', 'जबकि', 'उसकी', 'प्रतिद्वंदी', 'यूटीआई', 'म्युचुअल', 'फंड', 'लंबे', 'समय', 'से', 'आईपीओ', 'लाने', 'की', 'तैयारी', 'कर', 'रही', 'है', '.']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['बदरुन्निसा', 'ने', 'कहा', ',', 'मैं', 'सदमे', 'की', 'स्थिति', 'में', 'थी', '।']","['B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['भवन', 'निर्माण', 'का', 'कार्य', 'शुरू', 'होने', 'से', 'भी', 'पहले', 'आशुतोष', 'ने', 'विश्वविद्यालय', 'में', 'उच्च', 'शिक्षा', 'की', 'शुरूआत', 'कर', 'दी', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['इसे', 'दो', 'चरणों', 'में', 'विकसित', 'करने', 'का', 'प्रस्ताव', 'है', '-', 'पहला', 'चरणः', 'सोनिया', 'विहार', 'से', 'ट्रोनिका', 'सिटी', 'और', 'दूसरा', 'चरणः', 'वजीराबाद', 'से', 'सोनिया', 'विहार', 'तथा', 'ट्रोनिका', 'सिटी', 'से', 'फतेहपुर', 'जाट', 'तक', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'B-ADDRESS', 'I-ADDRESS', 'O', 'O']",naamapadam_hi
"['पंजाब', 'स्टेट', 'कोऑपरेटिव', 'बैंक', 'लिमिटेड', 'के', 'प्रबंध', 'निदेशक', 'डॉ', '.', 'एसके', 'बतीश', 'ने', 'कहा', 'कि', ',', 'पंजाब', 'एंड', 'महाराष्ट्र', 'कोऑपरेटिव', 'बैंक', 'के', 'पास', 'कई', 'ग्राहकों', 'की', 'जमा', 'पूंजी', 'है', ',', 'महाराष्ट्र', 'राज्य', 'में', 'काम', 'करने', 'वाला', 'एक', 'शहरी', 'सहकारी', 'बैंक', 'है', ',', 'जिसका', 'पंजाब', 'राज्य', 'सहकारी', 'बैंक', 'और', 'जिला', 'केंद्रीय', 'सहकारी', 'बैंकों', 'का', 'पंजाब', 'राज्य', 'में', 'काम', 'करने', 'से', 'कोई', 'संबंध', 'नहीं', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ADDRESS', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['उपमुख्यमंत्री', 'डॉ', 'निर्मल', 'सिंह', 'ने', 'अपने', 'भाषण', 'में', 'कहा', 'कि', 'वर्तमान', 'सरकार', 'ने', 'उन', 'क्षेत्रों', 'के', 'विकास', 'और', 'विकास', 'पर', 'विशेष', 'जोर', 'दिया', 'है', 'जो', 'लगातार', 'सरकारों', 'के', 'ध्यान', 'से', 'दूर', 'रहे', 'हैं', '।']","['O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['""', '""', '""', 'जिन', 'मौजूदा', 'योजनाओं', 'में', 'बदलाव', 'किया', 'गया', 'है', ',', 'उनमें', '-', 'मैगनम', 'इक्विटी', 'फंड', ',', 'मैगनम', 'मल्टीप्लायर', 'फंड', ',', 'इमर्जिंग', 'बिजनेस', 'फंड', ',', 'एफएमसीजी', 'फंड', ',', 'आईटी', 'फंड', ',', 'फार्मा', 'फंड', 'और', 'कॉर्पोरेट', 'बांड', 'फंड', 'शामिल', 'है', '।', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['दिल्ली', 'भाजपा', 'प्रमुख', 'मनोज', 'तिवारी', 'ने', 'कहा', 'कि', 'रुझानों', 'से', 'संकेत', 'मिलता', 'है', 'कि', 'AAP', '-', 'BJP', 'के', 'बीच', 'एक', 'अंतर', 'है', ',', 'लेकिन', 'अभी', 'भी', 'समय', 'है', '.']","['O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['और', ',', 'एयर', 'इंडिया', 'के', 'कनिष्क', 'विमान', 'में', 'विस्फोट', 'के', 'शिकार', 'लोगों', 'की', 'याद', 'में', 'यहाँ', 'एक', 'स्मारक', 'है', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
"['प्रधानमंत्री', 'श्री', 'नरेन्द्र', 'मोदी', 'ने', 'प्रधानमंत्री', 'श्रम', 'योगी', 'मान', '-', 'धन', '(', 'पीएम', '-', 'एसवाईएम', ')', 'योजना', 'का', 'शुभारंभ', 'किया']","['O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'B-ADDRESS', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'O', 'O', 'O']",naamapadam_hi
"['श्री', 'नायडू', 'ने', 'इस', 'अवसर', 'पर', ""'"", 'वीर', 'माता', ""'"", 'श्रीमती', 'लता', 'नायर', ',', 'स्वाधीनता', 'सेनानी', ',', 'मोहम्मद', 'चांदभाई', 'शेख', ',', 'युद्ध', 'में', 'घायल', 'हुए', 'जवानों', ',', 'श्री', 'नायक', 'फूल', 'सिंह', 'और', 'श्री', 'गोविंद', 'बिरादर', 'का', 'सम्मान', 'करने', 'के', 'लिए', 'आयोजकों', 'की', 'प्रशंसा', 'की']","['B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'B-NAME_STUDENT', 'I-NAME_STUDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",naamapadam_hi
